,timestamp,host,write_ops,write_ops_norm
1520,2025-08-24 19:51:00,HOST-F52B15BB4B4D209D,54.936,-0.8354705261426255
1521,2025-08-24 19:52:00,HOST-F52B15BB4B4D209D,223.21699999999998,-0.13290486679651073
1522,2025-08-24 19:53:00,HOST-F52B15BB4B4D209D,58.433,-0.8208707073233092
1523,2025-08-24 19:54:00,HOST-F52B15BB4B4D209D,26.705,-0.9533336903085158
1524,2025-08-24 19:55:00,HOST-F52B15BB4B4D209D,48.903,-0.8606580317007997
1525,2025-08-24 19:56:00,HOST-F52B15BB4B4D209D,74.269,-0.7547561145801887
1526,2025-08-24 19:57:00,HOST-F52B15BB4B4D209D,32.509,-0.929102249522896
1527,2025-08-24 19:58:00,HOST-F52B15BB4B4D209D,38.94,-0.9022531117399327
1528,2025-08-24 19:59:00,HOST-F52B15BB4B4D209D,39.674,-0.8991886945213515
1529,2025-08-24 20:00:00,HOST-F52B15BB4B4D209D,39.18,-0.9012511224586528
1530,2025-08-24 20:01:00,HOST-F52B15BB4B4D209D,243.41400000000002,-0.048583293821466006
1531,2025-08-24 20:02:00,HOST-F52B15BB4B4D209D,33.955,-0.9230652641031846
1532,2025-08-24 20:03:00,HOST-F52B15BB4B4D209D,45.497,-0.8748779295842973
1533,2025-08-24 20:04:00,HOST-F52B15BB4B4D209D,77.959,-0.7393505293805097
1534,2025-08-24 20:05:00,HOST-F52B15BB4B4D209D,43.96,-0.8812948359398275
1535,2025-08-24 20:06:00,HOST-F52B15BB4B4D209D,70.379,-0.7709966908476007
1536,2025-08-24 20:07:00,HOST-F52B15BB4B4D209D,67.92699999999999,-0.7812336813380107
1537,2025-08-24 20:08:00,HOST-F52B15BB4B4D209D,62.662,-0.8032148211960891
1538,2025-08-24 20:09:00,HOST-F52B15BB4B4D209D,72.697,-0.7613191443725722
1539,2025-08-24 20:10:00,HOST-F52B15BB4B4D209D,34.449000000000005,-0.9210028361658833
1540,2025-08-24 20:11:00,HOST-F52B15BB4B4D209D,42.199999999999996,-0.8886427573358804
1541,2025-08-24 20:12:00,HOST-F52B15BB4B4D209D,64.828,-0.7941718679325378
1542,2025-08-24 20:13:00,HOST-F52B15BB4B4D209D,168.513,-0.36129162364291556
1543,2025-08-24 20:14:00,HOST-F52B15BB4B4D209D,159.347,-0.39955926427713145
1544,2025-08-24 20:15:00,HOST-F52B15BB4B4D209D,113.61,-0.5905091966017151
1545,2025-08-24 20:16:00,HOST-F52B15BB4B4D209D,41.919,-0.8898159197860457
1546,2025-08-24 20:17:00,HOST-F52B15BB4B4D209D,70.57900000000001,-0.7701616997798675
1547,2025-08-24 20:18:00,HOST-F52B15BB4B4D209D,32.127,-0.9306970824622666
1548,2025-08-24 20:19:00,HOST-F52B15BB4B4D209D,30.178,-0.9388340704173275
1549,2025-08-24 20:20:00,HOST-F52B15BB4B4D209D,29.055,-0.9435225452626497
1550,2025-08-24 20:21:00,HOST-F52B15BB4B4D209D,28.64,-0.9452551517281963
1551,2025-08-24 20:22:00,HOST-F52B15BB4B4D209D,23.019,-0.96872257568684
1552,2025-08-24 20:23:00,HOST-F52B15BB4B4D209D,38.917,-0.902349135712722
1553,2025-08-24 20:24:00,HOST-F52B15BB4B4D209D,49.094,-0.8598606152311145
1554,2025-08-24 20:25:00,HOST-F52B15BB4B4D209D,125.66799999999999,-0.540167585128076
1555,2025-08-24 20:26:00,HOST-F52B15BB4B4D209D,43.644,-0.8826141218268461
1556,2025-08-24 20:27:00,HOST-F52B15BB4B4D209D,73.543,-0.7577871321560604
1557,2025-08-24 20:28:00,HOST-F52B15BB4B4D209D,44.297,-0.879887875990697
1558,2025-08-24 20:29:00,HOST-F52B15BB4B4D209D,118.239,-0.5711833283390285
1559,2025-08-24 20:30:00,HOST-F52B15BB4B4D209D,130.70749999999998,-0.519127897698867
1560,2025-08-24 20:31:00,HOST-F52B15BB4B4D209D,143.176,-0.46707246705870537
1561,2025-08-24 20:32:00,HOST-F52B15BB4B4D209D,77.39,-0.741726078968211
1562,2025-08-24 20:33:00,HOST-F52B15BB4B4D209D,21.517,-0.9749933586055168
1563,2025-08-24 20:34:00,HOST-F52B15BB4B4D209D,53.564,-0.8411985648672758
1564,2025-08-24 20:35:00,HOST-F52B15BB4B4D209D,31.051000000000002,-0.9351893344066717
1565,2025-08-24 20:36:00,HOST-F52B15BB4B4D209D,45.958,-0.8729532751731721
1566,2025-08-24 20:37:00,HOST-F52B15BB4B4D209D,64.618,-0.7950486085536578
1567,2025-08-24 20:38:00,HOST-F52B15BB4B4D209D,77.762,-0.740172995582227
1568,2025-08-24 20:39:00,HOST-F52B15BB4B4D209D,67.33,-0.7837261296751946
1569,2025-08-24 20:40:00,HOST-F52B15BB4B4D209D,102.792,-0.6356738634554079
1570,2025-08-24 20:41:00,HOST-F52B15BB4B4D209D,77.40299999999999,-0.7416718045488083
1571,2025-08-24 20:42:00,HOST-F52B15BB4B4D209D,44.979,-0.8770405564497266
1572,2025-08-24 20:43:00,HOST-F52B15BB4B4D209D,41.666,-0.8908721834867283
1573,2025-08-24 20:44:00,HOST-F52B15BB4B4D209D,24.188,-0.9638420528959389
1574,2025-08-24 20:45:00,HOST-F52B15BB4B4D209D,14.001000000000001,-1.0063723229309331
1575,2025-08-24 20:46:00,HOST-F52B15BB4B4D209D,46.473,-0.8708031731737589
1576,2025-08-24 20:47:00,HOST-F52B15BB4B4D209D,37.731,-0.9073006327443803
1577,2025-08-24 20:48:00,HOST-F52B15BB4B4D209D,32.794,-0.9279123872513763
1578,2025-08-24 20:49:00,HOST-F52B15BB4B4D209D,28.287,-0.9467289109627455
1579,2025-08-24 20:50:00,HOST-F52B15BB4B4D209D,21.43,-0.9753565797199808
1580,2025-08-24 20:51:00,HOST-F52B15BB4B4D209D,52.626000000000005,-0.8451146729749448
1581,2025-08-24 20:52:00,HOST-F52B15BB4B4D209D,35.199,-0.9178716196618836
1582,2025-08-24 20:53:00,HOST-F52B15BB4B4D209D,44.476,-0.8791405589850757
1583,2025-08-24 20:54:00,HOST-F52B15BB4B4D209D,29.905,-0.9399738332247833
1584,2025-08-24 20:55:00,HOST-F52B15BB4B4D209D,20.377,-0.9797528076915965
1585,2025-08-24 20:56:00,HOST-F52B15BB4B4D209D,31.790000000000003,-0.9321040424113972
1586,2025-08-24 20:57:00,HOST-F52B15BB4B4D209D,33.687,-0.9241841521339471
1587,2025-08-24 20:58:00,HOST-F52B15BB4B4D209D,59.863,-0.8149005211890163
1588,2025-08-24 20:59:00,HOST-F52B15BB4B4D209D,100.277,-0.6461738761321538
1589,2025-08-24 21:00:00,HOST-F52B15BB4B4D209D,60.476,-0.8123412735664138
1590,2025-08-24 21:01:00,HOST-F52B15BB4B4D209D,296.281,0.17213407006780876
1591,2025-08-24 21:02:00,HOST-F52B15BB4B4D209D,70.31099999999999,-0.7712805878106302
1592,2025-08-24 21:03:00,HOST-F52B15BB4B4D209D,45.997,-0.8727904519149641
1593,2025-08-24 21:04:00,HOST-F52B15BB4B4D209D,50.452,-0.8541910258812055
1594,2025-08-24 21:05:00,HOST-F52B15BB4B4D209D,171.68900000000002,-0.34803196548731113
1595,2025-08-24 21:06:00,HOST-F52B15BB4B4D209D,116.41799999999999,-0.57878592201074
1596,2025-08-24 21:07:00,HOST-F52B15BB4B4D209D,137.524,-0.49066931463284763
1597,2025-08-24 21:08:00,HOST-F52B15BB4B4D209D,164.643,-0.3774487008035544
1598,2025-08-24 21:09:00,HOST-F52B15BB4B4D209D,154.32299999999998,-0.4205342398985914
1599,2025-08-24 21:10:00,HOST-F52B15BB4B4D209D,75.908,-0.7479133627801144
1600,2025-08-24 21:11:00,HOST-F52B15BB4B4D209D,91.544,-0.6826337611047272
1601,2025-08-24 21:12:00,HOST-F52B15BB4B4D209D,48.489,-0.8623864632110075
1602,2025-08-24 21:13:00,HOST-F52B15BB4B4D209D,49.346000000000004,-0.8588085264857704
1603,2025-08-24 21:14:00,HOST-F52B15BB4B4D209D,131.648,-0.5152013522028512
1604,2025-08-24 21:15:00,HOST-F52B15BB4B4D209D,105.433,-0.62464780640599
1605,2025-08-24 21:16:00,HOST-F52B15BB4B4D209D,64.688,-0.7947563616799511
1606,2025-08-24 21:17:00,HOST-F52B15BB4B4D209D,214.161,-0.17071326234347328
1607,2025-08-24 21:18:00,HOST-F52B15BB4B4D209D,35.99,-0.9145692299889985
1608,2025-08-24 21:19:00,HOST-F52B15BB4B4D209D,145.206,-0.45859730772121265
1609,2025-08-24 21:20:00,HOST-F52B15BB4B4D209D,68.028,-0.7808120108488054
1610,2025-08-24 21:21:00,HOST-F52B15BB4B4D209D,35.581,-0.916276786722513
1611,2025-08-24 21:22:00,HOST-F52B15BB4B4D209D,50.019000000000005,-0.855998781542848
1612,2025-08-24 21:23:00,HOST-F52B15BB4B4D209D,36.355000000000004,-0.9130453712903852
1613,2025-08-24 21:24:00,HOST-F52B15BB4B4D209D,26.945,-0.9523317010272357
1614,2025-08-24 21:25:00,HOST-F52B15BB4B4D209D,23.695,-0.9659003058779015
1615,2025-08-24 21:26:00,HOST-F52B15BB4B4D209D,34.506,-0.9207648637115794
1616,2025-08-24 21:27:00,HOST-F52B15BB4B4D209D,61.474,-0.8081746681384249
1617,2025-08-24 21:28:00,HOST-F52B15BB4B4D209D,79.722,-0.731990083118441
1618,2025-08-24 21:29:00,HOST-F52B15BB4B4D209D,30.487000000000002,-0.9375440092176796
1619,2025-08-24 21:30:00,HOST-F52B15BB4B4D209D,46.7625,-0.8695945236032151
1620,2025-08-24 21:31:00,HOST-F52B15BB4B4D209D,63.038000000000004,-0.8016450379887505
1621,2025-08-24 21:32:00,HOST-F52B15BB4B4D209D,24.362,-0.963115610667011
1622,2025-08-24 21:33:00,HOST-F52B15BB4B4D209D,26.121,-0.9557718642262968
1623,2025-08-24 21:34:00,HOST-F52B15BB4B4D209D,21.061,-0.9768971382399486
1624,2025-08-24 21:35:00,HOST-F52B15BB4B4D209D,33.561,-0.924710196506619
1625,2025-08-24 21:36:00,HOST-F52B15BB4B4D209D,44.608,-0.8785894648803717
1626,2025-08-24 21:37:00,HOST-F52B15BB4B4D209D,30.295,-0.9383456006427033
1627,2025-08-24 21:38:00,HOST-F52B15BB4B4D209D,31.549,-0.9331102066480158
1628,2025-08-24 21:39:00,HOST-F52B15BB4B4D209D,35.255,-0.9176378221629183
1629,2025-08-24 21:40:00,HOST-F52B15BB4B4D209D,34.196,-0.922059099866566
1630,2025-08-24 21:41:00,HOST-F52B15BB4B4D209D,69.981,-0.77265832307239
1631,2025-08-24 21:42:00,HOST-F52B15BB4B4D209D,29.901999999999997,-0.9399863580907993
1632,2025-08-24 21:43:00,HOST-F52B15BB4B4D209D,35.065,-0.9184310636772649
1633,2025-08-24 21:44:00,HOST-F52B15BB4B4D209D,26.159,-0.9556132159234275
1634,2025-08-24 21:45:00,HOST-F52B15BB4B4D209D,29.899,-0.9399988829568153
1635,2025-08-24 21:46:00,HOST-F52B15BB4B4D209D,68.613,-0.7783696619756856
1636,2025-08-24 21:47:00,HOST-F52B15BB4B4D209D,33.151,-0.9264219281954723
1637,2025-08-24 21:48:00,HOST-F52B15BB4B4D209D,21.238999999999997,-0.976153996189666
1638,2025-08-24 21:49:00,HOST-F52B15BB4B4D209D,50.044000000000004,-0.8558944076593813
1639,2025-08-24 21:50:00,HOST-F52B15BB4B4D209D,16.37,-0.9964818537336326
1640,2025-08-24 21:51:00,HOST-F52B15BB4B4D209D,57.578,-0.8244402941378689
1641,2025-08-24 21:52:00,HOST-F52B15BB4B4D209D,23.397000000000002,-0.967144442568824
1642,2025-08-24 21:53:00,HOST-F52B15BB4B4D209D,29.67,-0.9409549477293698
1643,2025-08-24 21:54:00,HOST-F52B15BB4B4D209D,29.874000000000002,-0.940103256840282
1644,2025-08-24 21:55:00,HOST-F52B15BB4B4D209D,21.988,-0.973026954641005
1645,2025-08-24 21:56:00,HOST-F52B15BB4B4D209D,219.854,-0.14694524160044561
1646,2025-08-24 21:57:00,HOST-F52B15BB4B4D209D,101.728,-0.6401160159357488
1647,2025-08-24 21:58:00,HOST-F52B15BB4B4D209D,52.232,-0.8467596053783794
1648,2025-08-24 21:59:00,HOST-F52B15BB4B4D209D,73.781,-0.7567934927854578
1649,2025-08-24 22:00:00,HOST-F52B15BB4B4D209D,41.338,-0.8922415688378108
1650,2025-08-24 22:01:00,HOST-F52B15BB4B4D209D,268.83500000000004,0.05754824584277178
1651,2025-08-24 22:02:00,HOST-F52B15BB4B4D209D,40.897999999999996,-0.894078549186824
1652,2025-08-24 22:03:00,HOST-F52B15BB4B4D209D,24.852999999999998,-0.9610657075957257
1653,2025-08-24 22:04:00,HOST-F52B15BB4B4D209D,43.266,-0.8841922549448621
1654,2025-08-24 22:05:00,HOST-F52B15BB4B4D209D,46.991,-0.8686405463083299
1655,2025-08-24 22:06:00,HOST-F52B15BB4B4D209D,34.826,-0.9194288780032062
1656,2025-08-24 22:07:00,HOST-F52B15BB4B4D209D,42.498000000000005,-0.8873986206449578
1657,2025-08-24 22:08:00,HOST-F52B15BB4B4D209D,34.051,-0.9226644683906726
1658,2025-08-24 22:09:00,HOST-F52B15BB4B4D209D,35.586999999999996,-0.9162517369904811
1659,2025-08-24 22:10:00,HOST-F52B15BB4B4D209D,20.223,-0.9803957508137511
1660,2025-08-24 22:11:00,HOST-F52B15BB4B4D209D,41.870999999999995,-0.8900163176423017
1661,2025-08-24 22:12:00,HOST-F52B15BB4B4D209D,56.623,-0.8284273764862954
1662,2025-08-24 22:13:00,HOST-F52B15BB4B4D209D,90.87400000000001,-0.6854309811816335
1663,2025-08-24 22:14:00,HOST-F52B15BB4B4D209D,24.525,-0.9624350929468084
1664,2025-08-24 22:15:00,HOST-F52B15BB4B4D209D,14.069,-1.006088425967904
1665,2025-08-24 22:16:00,HOST-F52B15BB4B4D209D,33.169999999999995,-0.9263426040440377
1666,2025-08-24 22:17:00,HOST-F52B15BB4B4D209D,69.104,-0.7763197589044005
1667,2025-08-24 22:18:00,HOST-F52B15BB4B4D209D,20.227,-0.9803790509923964
1668,2025-08-24 22:19:00,HOST-F52B15BB4B4D209D,40.842999999999996,-0.8943081717304506
1669,2025-08-24 22:20:00,HOST-F52B15BB4B4D209D,35.775999999999996,-0.915462670431473
1670,2025-08-24 22:21:00,HOST-F52B15BB4B4D209D,46.854,-0.8692125151897271
1671,2025-08-24 22:22:00,HOST-F52B15BB4B4D209D,38.732,-0.9031215024503753
1672,2025-08-24 22:23:00,HOST-F52B15BB4B4D209D,37.844,-0.9068288627911111
1673,2025-08-24 22:24:00,HOST-F52B15BB4B4D209D,56.264,-0.8299261854528766
1674,2025-08-24 22:25:00,HOST-F52B15BB4B4D209D,68.309,-0.7796388483986402
1675,2025-08-24 22:26:00,HOST-F52B15BB4B4D209D,27.338,-0.95069094357914
1676,2025-08-24 22:27:00,HOST-F52B15BB4B4D209D,42.846,-0.8859457361871018
1677,2025-08-24 22:28:00,HOST-F52B15BB4B4D209D,28.663,-0.9451591277554069
1678,2025-08-24 22:29:00,HOST-F52B15BB4B4D209D,27.962,-0.9480857714478121
1679,2025-08-24 22:30:00,HOST-F52B15BB4B4D209D,27.441,-0.9502609231792573
1680,2025-08-24 22:31:00,HOST-F52B15BB4B4D209D,26.919999999999998,-0.9524360749107025
1681,2025-08-24 22:32:00,HOST-F52B15BB4B4D209D,17.122,-0.9933422873189555
1682,2025-08-24 22:33:00,HOST-F52B15BB4B4D209D,22.823,-0.9695408669332185
1683,2025-08-24 22:34:00,HOST-F52B15BB4B4D209D,19.28,-0.9843327336981135
1684,2025-08-24 22:35:00,HOST-F52B15BB4B4D209D,34.567,-0.9205101914359207
1685,2025-08-24 22:36:00,HOST-F52B15BB4B4D209D,32.157000000000004,-0.9305718338021066
1686,2025-08-24 22:37:00,HOST-F52B15BB4B4D209D,24.416,-0.962890163078723
1687,2025-08-24 22:38:00,HOST-F52B15BB4B4D209D,20.21,-0.9804500252331537
1688,2025-08-24 22:39:00,HOST-F52B15BB4B4D209D,26.564,-0.9539223590112677
1689,2025-08-24 22:40:00,HOST-F52B15BB4B4D209D,19.489,-0.9834601680323322
1690,2025-08-24 22:41:00,HOST-F52B15BB4B4D209D,30.368000000000002,-0.9380408289029808
1691,2025-08-24 22:42:00,HOST-F52B15BB4B4D209D,22.964,-0.9689521982304666
1692,2025-08-24 22:43:00,HOST-F52B15BB4B4D209D,28.404,-0.9462404411881216
1693,2025-08-24 22:44:00,HOST-F52B15BB4B4D209D,21.337,-0.9757448505664768
1694,2025-08-24 22:45:00,HOST-F52B15BB4B4D209D,13.517000000000001,-1.0083930013148477
1695,2025-08-24 22:46:00,HOST-F52B15BB4B4D209D,30.464,-0.9376400331904688
1696,2025-08-24 22:47:00,HOST-F52B15BB4B4D209D,87.989,-0.6974757273336861
1697,2025-08-24 22:48:00,HOST-F52B15BB4B4D209D,30.064999999999998,-0.9393058403705967
1698,2025-08-24 22:49:00,HOST-F52B15BB4B4D209D,27.067,-0.9518223564759184
1699,2025-08-24 22:50:00,HOST-F52B15BB4B4D209D,17.737000000000002,-0.9907746897856757
1700,2025-08-24 22:51:00,HOST-F52B15BB4B4D209D,44.004,-0.8811111379049262
1701,2025-08-24 22:52:00,HOST-F52B15BB4B4D209D,32.333,-0.9298370416625014
1702,2025-08-24 22:53:00,HOST-F52B15BB4B4D209D,26.134999999999998,-0.9557134148515556
1703,2025-08-24 22:54:00,HOST-F52B15BB4B4D209D,27.657999999999998,-0.9493549578707667
1704,2025-08-24 22:55:00,HOST-F52B15BB4B4D209D,15.774000000000001,-0.9989701271154777
1705,2025-08-24 22:56:00,HOST-F52B15BB4B4D209D,41.032000000000004,-0.8935191051714426
1706,2025-08-24 22:57:00,HOST-F52B15BB4B4D209D,32.919000000000004,-0.9273905178340428
1707,2025-08-24 22:58:00,HOST-F52B15BB4B4D209D,25.576,-0.9580472148858701
1708,2025-08-24 22:59:00,HOST-F52B15BB4B4D209D,38.068,-0.9058936727952498
1709,2025-08-24 23:00:00,HOST-F52B15BB4B4D209D,11.434000000000001,-1.0170894332852898
1710,2025-08-24 23:01:00,HOST-F52B15BB4B4D209D,223.406,-0.13211580023750272
1711,2025-08-24 23:02:00,HOST-F52B15BB4B4D209D,18.934,-0.985777268245292
1712,2025-08-24 23:03:00,HOST-F52B15BB4B4D209D,25.827,-0.9569993010958647
1713,2025-08-24 23:04:00,HOST-F52B15BB4B4D209D,129.72899999999998,-0.523213091497752
1714,2025-08-24 23:05:00,HOST-F52B15BB4B4D209D,145.58,-0.45703587442455135
1715,2025-08-24 23:06:00,HOST-F52B15BB4B4D209D,41.04,-0.8934857055287334
1716,2025-08-24 23:07:00,HOST-F52B15BB4B4D209D,184.945,-0.29268875751794987
1717,2025-08-24 23:08:00,HOST-F52B15BB4B4D209D,132.927,-0.509861584324697
1718,2025-08-24 23:09:00,HOST-F52B15BB4B4D209D,28.506,-0.9458145957435776
1719,2025-08-24 23:10:00,HOST-F52B15BB4B4D209D,19.628,-0.9828798492402576
1720,2025-08-24 23:11:00,HOST-F52B15BB4B4D209D,50.164,-0.8553934130187415
1721,2025-08-24 23:12:00,HOST-F52B15BB4B4D209D,32.842,-0.9277119893951202
1722,2025-08-24 23:13:00,HOST-F52B15BB4B4D209D,27.262999999999998,-0.9510040652295398
1723,2025-08-24 23:14:00,HOST-F52B15BB4B4D209D,23.644,-0.9661132286001735
1724,2025-08-24 23:15:00,HOST-F52B15BB4B4D209D,12.508,-1.012605531251562
1725,2025-08-24 23:16:00,HOST-F52B15BB4B4D209D,112.97200000000001,-0.5931728181077842
1726,2025-08-24 23:17:00,HOST-F52B15BB4B4D209D,180.976,-0.30925915525711667
1727,2025-08-24 23:18:00,HOST-F52B15BB4B4D209D,63.886,-0.7981046758615615
1728,2025-08-24 23:19:00,HOST-F52B15BB4B4D209D,121.655,-0.5569216809021442
1729,2025-08-24 23:20:00,HOST-F52B15BB4B4D209D,14.5,-1.0042890202169388
1730,2025-08-24 23:21:00,HOST-F52B15BB4B4D209D,28.061999999999998,-0.9476682759139454
1731,2025-08-24 23:22:00,HOST-F52B15BB4B4D209D,46.461,-0.8708532726378229
1732,2025-08-24 23:23:00,HOST-F52B15BB4B4D209D,39.117,-0.9015141446449888
1733,2025-08-24 23:24:00,HOST-F52B15BB4B4D209D,112.826,-0.5937823615872295
1734,2025-08-24 23:25:00,HOST-F52B15BB4B4D209D,23.486,-0.9667728715436827
1735,2025-08-24 23:26:00,HOST-F52B15BB4B4D209D,26.643,-0.953592537539513
1736,2025-08-24 23:27:00,HOST-F52B15BB4B4D209D,34.017,-0.9228064168721872
1737,2025-08-24 23:28:00,HOST-F52B15BB4B4D209D,46.485,-0.8707530737096949
1738,2025-08-24 23:29:00,HOST-F52B15BB4B4D209D,38.257,-0.9051046062362418
1739,2025-08-24 23:30:00,HOST-F52B15BB4B4D209D,35.9835,-0.9145963671986999
1740,2025-08-24 23:31:00,HOST-F52B15BB4B4D209D,33.71,-0.9240881281611578
1741,2025-08-24 23:32:00,HOST-F52B15BB4B4D209D,22.826999999999998,-0.9695241671118638
1742,2025-08-24 23:33:00,HOST-F52B15BB4B4D209D,37.974000000000004,-0.9062861185970844
1743,2025-08-24 23:34:00,HOST-F52B15BB4B4D209D,24.375999999999998,-0.9630571612922696
1744,2025-08-24 23:35:00,HOST-F52B15BB4B4D209D,48.041,-0.8642568432027301
1745,2025-08-24 23:36:00,HOST-F52B15BB4B4D209D,26.775,-0.953041443434809
1746,2025-08-24 23:37:00,HOST-F52B15BB4B4D209D,29.968,-0.9397108110384473
1747,2025-08-24 23:38:00,HOST-F52B15BB4B4D209D,23.990000000000002,-0.9646686940529948
1748,2025-08-24 23:39:00,HOST-F52B15BB4B4D209D,35.225,-0.9177630708230783
1749,2025-08-24 23:40:00,HOST-F52B15BB4B4D209D,16.239,-0.9970287728829978
1750,2025-08-24 23:41:00,HOST-F52B15BB4B4D209D,43.7,-0.8823803243278808
1751,2025-08-24 23:42:00,HOST-F52B15BB4B4D209D,22.848,-0.9694364930497518
1752,2025-08-24 23:43:00,HOST-F52B15BB4B4D209D,49.958999999999996,-0.856249278863168
1753,2025-08-24 23:44:00,HOST-F52B15BB4B4D209D,27.244,-0.9510833893809745
1754,2025-08-24 23:45:00,HOST-F52B15BB4B4D209D,14.298,-1.0051323611953493
1755,2025-08-24 23:46:00,HOST-F52B15BB4B4D209D,30.307000000000002,-0.9382955011786394
1756,2025-08-24 23:47:00,HOST-F52B15BB4B4D209D,137.288,-0.49165460409277284
1757,2025-08-24 23:48:00,HOST-F52B15BB4B4D209D,113.63000000000001,-0.5904256974949418
1758,2025-08-24 23:49:00,HOST-F52B15BB4B4D209D,32.139,-0.9306469829982026
1759,2025-08-24 23:50:00,HOST-F52B15BB4B4D209D,45.082,-0.876610536049844
1760,2025-08-24 23:51:00,HOST-F52B15BB4B4D209D,128.041,-0.5302604161094208
1761,2025-08-24 23:52:00,HOST-F52B15BB4B4D209D,71.235,-0.7674229290777024
1762,2025-08-24 23:53:00,HOST-F52B15BB4B4D209D,30.243,-0.9385626983203141
1763,2025-08-24 23:54:00,HOST-F52B15BB4B4D209D,30.69,-0.9366964932839302
1764,2025-08-24 23:55:00,HOST-F52B15BB4B4D209D,95.26500000000001,-0.6670987522895495
1765,2025-08-24 23:56:00,HOST-F52B15BB4B4D209D,44.418,-0.8793827063947183
1766,2025-08-24 23:57:00,HOST-F52B15BB4B4D209D,118.607,-0.5696469447743993
1767,2025-08-24 23:58:00,HOST-F52B15BB4B4D209D,126.985,-0.5346691689470524
1768,2025-08-24 23:59:00,HOST-F52B15BB4B4D209D,109.22800000000001,-0.6088038508957511
1769,2025-08-25 00:00:00,HOST-F52B15BB4B4D209D,158.85,-0.4016342170804487
1770,2025-08-25 00:01:00,HOST-F52B15BB4B4D209D,263.71,0.03615159973210642
1771,2025-08-25 00:02:00,HOST-F52B15BB4B4D209D,34.335,-0.9214787810744913
1772,2025-08-25 00:03:00,HOST-F52B15BB4B4D209D,22.342,-0.9715490204511171
1773,2025-08-25 00:04:00,HOST-F52B15BB4B4D209D,27.006,-0.9520770287515771
1774,2025-08-25 00:05:00,HOST-F52B15BB4B4D209D,15.445,-1.000343687421899
1775,2025-08-25 00:06:00,HOST-F52B15BB4B4D209D,25.526000000000003,-0.9582559626528033
1776,2025-08-25 00:07:00,HOST-F52B15BB4B4D209D,28.553,-0.9456183728426603
1777,2025-08-25 00:08:00,HOST-F52B15BB4B4D209D,29.154,-0.9431092246841217
1778,2025-08-25 00:09:00,HOST-F52B15BB4B4D209D,25.104,-0.9600177938057206
1779,2025-08-25 00:10:00,HOST-F52B15BB4B4D209D,33.620000000000005,-0.9244638741416378
1780,2025-08-25 00:11:00,HOST-F52B15BB4B4D209D,39.465,-0.9000612601871328
1781,2025-08-25 00:12:00,HOST-F52B15BB4B4D209D,39.05199999999999,-0.9017855167420021
1782,2025-08-25 00:13:00,HOST-F52B15BB4B4D209D,32.432,-0.9294237210839733
1783,2025-08-25 00:14:00,HOST-F52B15BB4B4D209D,95.908,-0.664414256006787
1784,2025-08-25 00:15:00,HOST-F52B15BB4B4D209D,156.739,-0.41044754780037335
1785,2025-08-25 00:16:00,HOST-F52B15BB4B4D209D,99.289,-0.6502987320067563
1786,2025-08-25 00:17:00,HOST-F52B15BB4B4D209D,71.401,-0.7667298864914838
1787,2025-08-25 00:18:00,HOST-F52B15BB4B4D209D,56.726,-0.8279973560864127
1788,2025-08-25 00:19:00,HOST-F52B15BB4B4D209D,25.878999999999998,-0.9567822034182542
1789,2025-08-25 00:20:00,HOST-F52B15BB4B4D209D,23.738,-0.9657207827983388
1790,2025-08-25 00:21:00,HOST-F52B15BB4B4D209D,43.804,-0.8819461289726594
1791,2025-08-25 00:22:00,HOST-F52B15BB4B4D209D,45.617,-0.8743769349436574
1792,2025-08-25 00:23:00,HOST-F52B15BB4B4D209D,73.478,-0.7580585042530738
1793,2025-08-25 00:24:00,HOST-F52B15BB4B4D209D,19.625,-0.9828923741062736
1794,2025-08-25 00:25:00,HOST-F52B15BB4B4D209D,26.57,-0.9538973092792357
1795,2025-08-25 00:26:00,HOST-F52B15BB4B4D209D,32.592,-0.9287557282297869
1796,2025-08-25 00:27:00,HOST-F52B15BB4B4D209D,33.464,-0.9251151671744697
1797,2025-08-25 00:28:00,HOST-F52B15BB4B4D209D,32.451,-0.9293443969325388
1798,2025-08-25 00:29:00,HOST-F52B15BB4B4D209D,96.73,-0.6609824427184033
1799,2025-08-25 00:30:00,HOST-F52B15BB4B4D209D,85.763,-0.7067691779175574
1800,2025-08-25 00:31:00,HOST-F52B15BB4B4D209D,74.79599999999999,-0.7525559131167116
1801,2025-08-25 00:32:00,HOST-F52B15BB4B4D209D,58.559,-0.8203446629506372
1802,2025-08-25 00:33:00,HOST-F52B15BB4B4D209D,53.704,-0.8406140711198624
1803,2025-08-25 00:34:00,HOST-F52B15BB4B4D209D,20.955,-0.9773396835058473
1804,2025-08-25 00:35:00,HOST-F52B15BB4B4D209D,44.258,-0.8800506992489049
1805,2025-08-25 00:36:00,HOST-F52B15BB4B4D209D,28.65,-0.9452134021748096
1806,2025-08-25 00:37:00,HOST-F52B15BB4B4D209D,35.88,-0.9150284750762518
1807,2025-08-25 00:38:00,HOST-F52B15BB4B4D209D,31.629,-0.9327762102209225
1808,2025-08-25 00:39:00,HOST-F52B15BB4B4D209D,23.762,-0.9656205838702108
1809,2025-08-25 00:40:00,HOST-F52B15BB4B4D209D,15.114,-1.0017255976389976
1810,2025-08-25 00:41:00,HOST-F52B15BB4B4D209D,38.467999999999996,-0.9042236906597833
1811,2025-08-25 00:42:00,HOST-F52B15BB4B4D209D,58.342999999999996,-0.8212464533037892
